TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg,Batt24V_Min
,,Volts,kW/m^2,,kW/m^2,W/m^2,W/m^2,,Deg C,%,meters/second,Deg,Deg,,W/m,W/m,
TmStamp,RecNum,Min,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,WVc,WVc,WVc,Avg,Avg,Avg,
28/02/2024 11:00:00,6786,13.64,0.5028474,0,789.40424,430.0006,62.69775,-488.7866,30.99,22.48,0.995,25.12,22.52,997.39825,13.038136,0,-0.058
28/02/2024 12:00:00,6787,13.7,0.920184,0,923.2983,502.96625,65.027596,-500.72354,33.29,20.82,1.77,22.59,20.06,996.95294,13.197465,0,-0.054
28/02/2024 13:00:00,6788,13.69,0.3421224,0,983.9545,536.1658,64.14115,-502.0338,35.89,17.53,1.178,23.29,33.85,996.2119,13.073156,0,-0.054
28/02/2024 14:00:00,6789,13.68,0.92343235,0,974.5348,531.79364,72.50436,-497.96655,37.05,19.3,2.072,24.32,32.59,995.6082,13.189382,0,-0.054
28/02/2024 15:00:00,6790,13.69,2.2200022,0,832.2077,453.58627,115.61227,-451.85046,36.23,17.53,3.746,24.14,20.73,995.0324,13.193077,0,-0.052
28/02/2024 16:00:00,6791,13.69,0.88509005,0,764.4013,416.51596,99.87691,-481.47208,36.55,21.96,3.75,24.58,21,994.47034,13.201084,0,-0.052
28/02/2024 17:00:00,6792,13.66,1.4249169,0,594.63855,323.54526,271.77945,-477.66876,35.97,22.65,3.781,22.15,20.33,993.9813,13.154853,0,-0.056
28/02/2024 18:00:00,6793,13.54,1.6531267,0,343.7973,188.25694,333.8926,-403.50027,34.99,25.27,2.817,19.83,22.69,993.6779,13.137973,0,-0.058
28/02/2024 19:00:00,6794,13.68,1.1269342,0,134.23004,74.02752,136.20303,-310.86456,33.65,34,1.159,18.5,18.95,993.40546,13.075161,0,-0.058
28/02/2024 20:00:00,6795,13.68,0.9180526,0,4.598198,2.6838064,5.6556997,0,29.68,47.28,0.687,354.5,47.04,993.205,13.057153,0,-0.062
28/02/2024 21:00:00,6796,13.7,0.16912596,0,0,0,0,0,26.85,55.25,0.274,324.8,38.15,993.4374,12.962143,0,-0.058
28/02/2024 22:00:00,6797,13.66,0.07450514,0,0,0,0,0,24.72,59.75,0.152,280.3,26.59,993.12256,12.779817,0,-0.062
28/02/2024 23:00:00,6798,13.67,0,0,0,0,0,0,23.68,64.27,0.331,25.41,21.78,992.62885,12.582199,0,-0.062
29/02/2024 00:00:00,6799,13.69,0,0,0,0,0,0,22.57,67.45,0.343,28.81,30.94,992.2498,12.409383,0,-0.062
29/02/2024 01:00:00,6800,13.68,0,0,0,0,0,0,22.39,67.41,0.346,39.28,36.55,992.02924,12.262911,0,-0.062
29/02/2024 02:00:00,6801,13.57,0.38252735,0,0,0,0,0,21.29,68.45,3.099,93.5,31.42,992.9663,12.313999,0,-0.068
29/02/2024 03:00:00,6802,13.7,0.13984813,0,0,0,0,0,19.53,75.84,2.884,95.3,29.04,994.2759,12.335631,0,-0.064
29/02/2024 04:00:00,6803,13.63,0.5399819,0,0,0,0.036144935,0,20.08,75.78,1.959,107.1,39.25,993.82275,12.143096,0,-0.066
29/02/2024 05:00:00,6804,13.69,0.029278066,0,0,0,0,0,18.8,72.92,1.812,101.7,39.61,994.5907,12.154897,0,-0.062
29/02/2024 06:00:00,6805,13.65,0.14188601,0,0,0,0.0064521017,0,20.92,61.82,1.978,173,65.66,994.71124,12.107034,0,-0.068
29/02/2024 07:00:00,6806,13.63,0.934646,0,5.091829,2.7765288,4.7374225,0,18.55,83.4,3.293,91.3,25.71,995.31976,12.316761,0,-0.064
29/02/2024 08:00:00,6807,13.69,0.3464035,0,97.81004,54.273777,102.32158,-215.37407,17.94,83,3.81,93.7,23.65,995.4389,11.96298,0,-0.066
29/02/2024 09:00:00,6808,13.64,1.072135,0,332.41736,186.72276,334.80948,-354.5499,20.13,68.02,3.033,93.4,28.05,996.185,12.178126,0,-0.066
29/02/2024 10:00:00,6809,13.68,0.46010807,0,549.9037,301.9,251.80037,-424.70926,24.53,43.77,1.909,112.4,46.11,995.95355,12.515632,0,-0.062
29/02/2024 11:00:00,6810,13.67,1.017074,0,732.30286,397.7812,131.03923,-457.2409,27.91,32.77,2.062,137.2,63.38,995.93335,12.833288,0,-0.062
29/02/2024 12:00:00,6811,13.65,1.3829155,0,864.3716,469.22372,120.41568,-473.20026,29.55,42.33,2.371,167.4,64.3,995.8005,13.034104,0,-0.058
29/02/2024 13:00:00,6812,13.66,67.39392,0,717.64954,357.8196,205.11038,-396.64407,29.24,40.49,3.388,98.5,33.99,995.4959,13.103263,0,-0.06
29/02/2024 14:00:00,6813,13.66,731.5181,0,836.1412,94.50939,154.04144,-848.77234,30.35,35.54,3.825,97.1,34.49,995.2877,13.092237,0,-0.058
29/02/2024 15:00:00,6814,13.67,91.227425,0,503.15625,216.5677,300.9836,-325.17996,29.96,35.81,1.992,146.4,53.79,995.30316,13.080006,0,-0.06
29/02/2024 16:00:00,6815,13.65,145.4533,0,366.74368,119.4314,185.46281,-357.02795,30.38,35.19,1.88,225.8,57.63,994.7827,12.976422,0,-0.058
29/02/2024 17:00:00,6816,13.64,487.03992,0,616.6307,111.45009,178.15457,-887.6994,31.56,42.58,1.882,228.5,82.6,994.5851,12.859194,0,-0.058
29/02/2024 18:00:00,6817,13.67,428.1297,0,329.08817,48.234158,142.13129,-739.5889,27.05,52.94,2.195,22.03,27.05,994.8582,13.029241,0,-0.058
29/02/2024 19:00:00,6818,13.64,246.91423,0,120.28377,27.209198,116.2086,-473.0323,25.77,56.28,1.032,32.2,20.57,994.5685,12.884692,0,-0.058
29/02/2024 20:00:00,6819,13.69,9.273035,0,4.7756042,2.2781348,5.1309705,0,23.19,63.62,0.5,82,21.19,995.17596,12.915527,0,-0.062
29/02/2024 21:00:00,6820,13.69,0.102242775,0,0,0,0,0,20.91,71.54,0.573,80.2,17.67,995.644,12.812396,0,-0.066
29/02/2024 22:00:00,6821,13.64,0.0009653747,0,0,0,0,0,20.06,75.64,0.767,34.71,16.7,996.93854,12.728366,0,-0.062
29/02/2024 23:00:00,6822,13.64,0.0006439588,0,0,0,0,0,19.03,80,0.152,106.6,26.71,997.27246,12.574009,0,-0.09
01/03/2024 00:00:00,6823,13.68,0.019522639,0,0,0,0,0,18.04,84.1,0.284,198.6,16.96,997.68164,12.447919,0,-0.064
01/03/2024 01:00:00,6824,13.65,0,0,0,0,0,0,17.44,87,1.137,119.7,33.37,997.32056,12.209582,0,-0.064
01/03/2024 02:00:00,6825,13.66,0,0,0,0,0,0,17.08,89.8,1.773,119.1,41.52,997.1012,11.908266,0,-0.064
01/03/2024 03:00:00,6826,13.64,0,0,0,0,0,0,16.82,89.7,1.273,141.7,36.57,996.89746,11.536861,0,-0.112
01/03/2024 04:00:00,6827,13.64,0,0,0,0,0,0,16.94,87.8,1.749,114.3,35.19,996.42474,11.131885,0,-0.064
01/03/2024 05:00:00,6828,13.64,0,0,0,0,0,0,17.22,85.7,1.558,127.7,44.82,996.5462,11.057888,0,-0.11
01/03/2024 06:00:00,6829,13.68,0,0,0,0,0,0,17.39,81.5,1.64,192.5,57.81,996.7944,11.2327385,0,-0.064
01/03/2024 07:00:00,6830,13.67,0.01115752,0,5.0897555,2.7613664,4.671729,0,17.21,81.6,1.292,201.3,45.54,996.92834,11.427594,0,-0.064
01/03/2024 08:00:00,6831,13.58,322.81418,0,139.62117,27.795116,146.27292,-516.839,17.83,76.77,1.508,163.2,55.55,997.3414,11.626423,0,-0.07
01/03/2024 09:00:00,6832,13.68,551.8345,0,366.49817,46.533257,184.29753,-800.99426,19.13,70.52,1.618,129.6,43.43,998.07263,12.409815,0,-0.064
01/03/2024 10:00:00,6833,13.68,599.236,0,592.1189,66.09036,106.51961,-902.1844,20.69,66.1,1.698,139.2,58.63,998.4296,12.765994,0,-0.062
01/03/2024 11:00:00,6834,13.52,630.0608,0,772.9854,69.67006,98.915474,-963.0291,22.19,56.81,2.039,121.3,46.36,998.57263,12.934176,0,-0.062
01/03/2024 12:00:00,6835,13.68,629.02734,0,903.6532,96.97341,94.75019,-967.9155,23.92,49.65,2.031,118.1,46.48,998.21814,13.050669,0,-0.058
01/03/2024 13:00:00,6836,13.66,597.8752,0,964.2438,144.15958,93.437775,-926.08856,25.94,44.37,1.943,117.7,52.15,997.4845,12.998773,0,-0.058
01/03/2024 14:00:00,6837,13.66,586.441,0,961.8889,148.46399,89.242615,-921.1401,27.74,36.76,2.055,111.9,54.74,996.9952,13.020163,0,-0.062
01/03/2024 15:00:00,6838,13.66,599.39624,0,894.937,100.07025,81.893845,-963.8137,29.28,39.15,2.014,83.3,38.28,996.5155,12.948697,0,-0.058
01/03/2024 16:00:00,6839,13.68,577.3685,0,752.8264,69.220276,82.00754,-956.92706,29.7,44.42,1.784,70.43,33.6,996.258,13.07119,0,-0.058
01/03/2024 17:00:00,6840,13.67,540.87976,0,554.17413,50.280987,78.662,-895.9953,28.6,50.93,1.877,34.1,27.17,996.37195,13.085536,0,-0.058
01/03/2024 18:00:00,6841,13.65,456.53375,0,336.5391,42.36512,180.919,-781.34106,25.98,60.96,3.097,20.96,29.2,996.6935,13.15378,0,-0.058
01/03/2024 19:00:00,6842,13.61,251.2121,0,121.44971,27.189623,118.894585,-483.635,22.57,72.43,3.233,18.54,31.28,997.39496,13.073367,0,-0.058
01/03/2024 20:00:00,6843,13.68,5.6089473,0,4.553985,2.270606,4.708663,0,20.61,74.82,2.758,23.86,20.48,997.7201,12.840877,0,-0.062
01/03/2024 21:00:00,6844,13.68,0,0,0,0,0,0,20.22,77.92,2.769,20.93,24.17,997.9475,12.620552,0,-0.06
01/03/2024 22:00:00,6845,13.64,0.018128164,0,0,0,0,0,19.31,83,1.342,20.84,16.08,998.2473,12.465666,0,-0.064
01/03/2024 23:00:00,6846,13.61,0.0057924315,0,0,0,0,0,18.78,84.7,0.409,57.23,56.06,998.423,12.262784,0,-0.062
02/03/2024 00:00:00,6847,13.63,0.00010726725,0,0,0,0,0,18.18,87.1,0.713,248.5,17.58,998.62177,12.038238,0,-0.062
02/03/2024 01:00:00,6848,13.64,0.01244302,0,0,0,0,0,17.41,88.8,0.885,250.2,14.85,998.83734,11.864717,0,-0.064
02/03/2024 02:00:00,6849,13.63,0.01716277,0,0,0,0,0,16.89,88.8,0.461,249.9,11.93,998.7237,11.583267,0,-0.064
02/03/2024 03:00:00,6850,8.89,0.00010756811,0,0,0,0,0,16.5,90.7,0.43,243,11.19,998.3673,11.326103,0,-0.11
02/03/2024 04:00:00,6851,13.64,0,0,0,0,0,0,15.95,91.9,0.492,249.9,11.72,998.3433,11.055748,0,-0.064
02/03/2024 05:00:00,6852,9.25,0,0,0,0,0,0,15.48,92.7,0.437,230.8,22.21,998.35077,10.815436,0,-0.11
02/03/2024 06:00:00,6853,13.67,0,0,0,0,0,0,15.22,93.6,0.102,186.5,15.68,998.69324,10.642998,0,-0.064
02/03/2024 07:00:00,6854,13.67,0,0,4.469358,2.4322705,4.047107,0,14.87,93.2,0.573,246.6,15.75,999.5361,10.527,0,-0.064
02/03/2024 08:00:00,6855,13.55,302.5199,0,133.8554,28.237507,137.94731,-495.69247,16.06,90,0.232,218.3,15.19,1000.0652,10.359139,0,-0.062
02/03/2024 09:00:00,6856,13.65,547.7422,0,355.15332,41.383644,224.28055,-789.5079,19.07,78.72,0.269,198.6,34.43,1000.5206,12.295037,0,-0.064
02/03/2024 10:00:00,6857,13.56,607.6408,0,574.7565,50.13126,85.29997,-904.92444,21.24,68.4,0.699,30.53,33.33,1000.9626,12.820468,0,-0.06
02/03/2024 11:00:00,6858,13.65,647.9901,0,771.10114,57.5993,79.947395,-981.2128,23.69,52.66,0.669,40.26,46,1000.5536,13.0405855,0,-0.058
02/03/2024 12:00:00,6859,13.62,635.4497,0,897.1065,89.450676,78.83845,-972.42285,26.75,44.55,0.634,131.3,59.57,999.99005,13.205806,0,-0.058
02/03/2024 13:00:00,6860,13.65,600.87836,0,958.29346,141.96648,82.10358,-925.34094,28.86,37.44,1.12,53.6,38.53,999.4887,13.130622,0,-0.058
02/03/2024 14:00:00,6861,13.65,583.884,0,960.3372,157.65463,84.689384,-911.8918,29.78,38.84,2.584,264.2,36.36,998.8859,13.369931,0,-0.066
02/03/2024 15:00:00,6862,13.65,577.847,0,891.0146,124.59166,85.26836,-932.6616,29.98,38.95,3.593,267.6,30.23,998.37744,13.276884,0,-0.082
02/03/2024 16:00:00,6863,13.66,562.295,0,755.50006,83.92691,82.441826,-943.8757,29.95,40.99,3.905,268.6,32.03,997.8562,13.249174,0,-0.078
02/03/2024 17:00:00,6864,13.66,528.7202,0,559.4812,53.88322,86.28701,-905.09595,28.77,51.52,4.33,266.2,33.97,997.88245,13.281156,0,-0.098
02/03/2024 18:00:00,6865,13.66,444.0884,0,337.94427,42.782883,233.36871,-795.354,25.45,61.65,5.714,265.8,34.41,998.5081,13.292079,0,-0.118
02/03/2024 19:00:00,6866,13.66,276.97955,0,121.928375,23.149136,121.92683,-509.65408,22.96,67.06,6.249,265.6,34.05,998.98425,13.1736145,0,-0.126
02/03/2024 20:00:00,6867,13.66,11.268556,0,5.245273,2.341122,5.345047,0,21.61,67.9,6.584,265.9,33.98,999.4375,13.023301,0,-0.162
02/03/2024 21:00:00,6868,13.63,0.054169957,0,0,0,0,0,20.81,71.45,6.676,266.8,33.19,999.9911,12.920259,0,-0.166
02/03/2024 22:00:00,6869,13.66,0.0040761554,0,0,0,0,0,20.09,72.85,7.025,266.9,31.94,1000.24396,12.818037,0,-0.138
02/03/2024 23:00:00,6870,13.66,0,0,0,0,0,0,20,69.4,5.813,264.6,33.06,999.86884,12.668805,0,-0.128
03/03/2024 00:00:00,6871,13.63,0,0,0,0,0,0,20.76,67.19,4.744,269.6,29.22,999.65466,12.641983,0,-0.1
03/03/2024 01:00:00,6872,13.64,0,0,0,0,0,0,21.39,62.02,4.302,265.9,32.19,998.8928,12.626624,0,-0.102
03/03/2024 02:00:00,6873,13.65,0.2698844,0,0,0,0,0,21.41,61.01,2.341,280.1,59.31,998.2182,12.621108,0,-0.074
03/03/2024 03:00:00,6874,13.66,0.23019552,0,0,0,0,0,22,61.76,2.637,269.5,37.47,997.4733,12.569069,0,-0.074
03/03/2024 04:00:00,6875,13.67,0.35526913,0,0,0,0,0,20.6,66.75,1.496,333.7,64.43,997.0408,12.5361,0,-0.064
03/03/2024 05:00:00,6876,13.64,0.22837198,0,0,0,0,0,19.74,68.11,1.384,340,70.71,997.0048,12.431536,0,-0.086
03/03/2024 06:00:00,6877,13.66,0.2917669,0,0,0,0,0,19.61,73.78,1.124,335.6,59.9,997.0673,12.400497,0,-0.064
03/03/2024 07:00:00,6878,13.66,0.00010726725,0,6.381676,3.457279,5.8923492,0,18.52,74.91,0.944,19.15,46.06,997.1417,12.322454,0,-0.064
03/03/2024 08:00:00,6879,13.66,5.157409,0,72.67277,38.398922,65.674736,-173.42325,19.93,68,1.528,327.2,69.93,997.3148,12.284921,0,-0.078
03/03/2024 09:00:00,6880,13.63,7.2028885,0,185.34938,99.008934,167.03224,-220.52641,22.17,61.41,2.912,275.5,52.58,997.637,12.452296,0,-0.084
03/03/2024 10:00:00,6881,13.66,10.767039,0,293.27203,155.3552,255.50229,-238.10461,23.46,59.12,3.944,270.3,30.29,998.1316,12.6772375,0,-0.082
03/03/2024 11:00:00,6882,13.65,17.648111,0,387.86664,202.64294,331.13928,-255.26945,24.37,56.72,2.984,273.5,40.91,997.99084,12.75969,0,-0.086
03/03/2024 12:00:00,6883,13.64,186.60545,0,646.9905,240.53102,348.40503,-478.5467,25.61,50.99,2.724,264.1,43.29,997.6864,12.825639,0,-0.07
03/03/2024 13:00:00,6884,13.67,285.12234,0,790.74023,253.70815,332.20392,-616.3073,27.41,50.04,2.688,264.3,30.79,996.796,12.85876,0,-0.06
03/03/2024 14:00:00,6885,13.63,354.82828,0,816.0684,219.01608,260.74518,-667.0942,28.03,45.11,2.141,260.2,35.09,996.21375,12.840346,0,-0.058
03/03/2024 15:00:00,6886,13.66,381.46823,0,742.7525,160.95868,197.69244,-707.2918,30.05,42.9,0.755,246.5,65.67,995.08215,12.697084,0,-0.058
03/03/2024 16:00:00,6887,13.42,319.73553,0,609.7198,152.08833,202.89998,-632.75867,30.11,39.64,1.117,261.6,37.85,994.05554,12.7704115,0,-0.058
03/03/2024 17:00:00,6888,13.66,476.53647,0,514.0772,64.20451,121.6707,-807.02057,28.74,53.27,3.608,21.8,45.42,993.43616,12.748462,0,-0.058
03/03/2024 18:00:00,6889,13.63,441.0355,0,319.3151,40.028385,261.2033,-758.4903,27.39,55.98,3.826,25.84,20.21,993.12744,12.68365,0,-0.062
03/03/2024 19:00:00,6890,13.63,212.32106,0,102.78612,22.335604,101.30695,-425.08353,25.74,65.7,2.608,24.7,21.7,993.1763,12.654705,0,-0.058
03/03/2024 20:00:00,6891,13.67,0.18786941,0,1.6798706,0.96748346,1.8816566,0,23.28,71.1,1.45,24.09,18.86,993.2638,12.547592,0,-0.062
03/03/2024 21:00:00,6892,13.67,0.00021446489,0,0,0,0,0,22.26,73.95,0.322,31.28,13.12,993.4162,12.345616,0,-0.062
03/03/2024 22:00:00,6893,13.65,0.42782617,0,0,0,0,0,20.34,82.9,1.212,88.5,22.76,993.35645,12.197844,0,-0.064
03/03/2024 23:00:00,6894,13.66,0.00032178243,0,0,0,0,0,19.01,85,0.819,87,19.7,993.2572,11.951311,0,-0.064
04/03/2024 00:00:00,6895,13.63,0,0,0,0,0,0,19.02,84.3,1.023,101.8,18.31,992.83124,11.656536,0,-0.064
04/03/2024 01:00:00,6896,13.67,0,0,0,0,0,0,20.35,76.21,0.311,120.4,27.78,992.3245,11.4707985,0,-0.064
04/03/2024 02:00:00,6897,13.66,0.027138613,0,0,0,0,0,20.92,72.28,1.471,76.19,32.69,992.694,11.664135,0,-0.064
04/03/2024 03:00:00,6898,13.68,0.40879548,0,0,0,0,0,19.44,83.2,2.677,64.25,38.57,993.26996,11.885548,0,-0.064
04/03/2024 04:00:00,6899,13.63,0.1175649,0,0,0,0,0,18.09,88.4,0.903,29.3,22.6,993.3436,11.637554,0,-0.066
04/03/2024 05:00:00,6900,13.67,0.057173442,0,0,0,0,0,17.65,86.8,0.99,85.8,20.57,992.63824,11.372168,0,-0.066
04/03/2024 06:00:00,6901,13.66,0,0,0,0,0,0,17.48,87.6,1.287,97.9,25.17,992.33167,11.224161,0,-0.066
04/03/2024 07:00:00,6902,13.65,0.14062744,0,1.8428327,1.0307832,1.7656646,0,17.14,90.7,2.079,79.51,21.12,992.71844,11.112298,0,-0.066
04/03/2024 08:00:00,6903,13.63,0.006006969,0,13.598137,7.3834715,12.363405,-33.01436,16.57,90.9,1.177,74.5,26.28,993.298,10.922715,0,-0.064
04/03/2024 09:00:00,6904,13.39,0,0,36.74439,19.886234,33.087986,-43.962894,17.06,88,0.732,112.1,25.31,993.5742,10.854766,0,-0.064
04/03/2024 10:00:00,6905,13.68,0.01158487,0,53.198803,28.80517,48.464275,-42.846416,17.39,86.9,0.449,126,27.61,993.48926,10.929712,0,-0.064
04/03/2024 11:00:00,6906,13.66,0.5923301,0,212.00336,116.60489,191.49898,-127.06438,17.42,91.8,0.352,113.1,27.98,993.46204,10.659784,0,-0.066
04/03/2024 12:00:00,6907,13.66,1.0711752,0,159.66751,87.346695,146.50153,-90.17993,18.09,89.7,0.927,24.67,30.27,992.6332,10.064192,0,-0.064
04/03/2024 13:00:00,6908,13.64,1.0757838,0,276.3944,150.97148,251.16359,-142.20045,18.4,84,1.644,21.73,22.49,991.80695,9.830392,0,-0.064
04/03/2024 14:00:00,6909,13.66,1.5092511,0,229.3925,125.83068,212.63795,-119.08942,18,95.4,3.348,19.85,21.64,991.4722,10.229125,0,-0.064
04/03/2024 15:00:00,6910,13.45,0.11177254,0,65.64377,36.10249,60.88675,-36.27557,17.09,97.5,2.2,27.56,20.15,991.2471,9.356044,0,-0.064
04/03/2024 16:00:00,6911,13.63,0.12067599,0,110.358536,60.142605,100.68385,-72.46146,17.55,92.5,2.365,23.18,21.33,991.37256,8.293726,0,-0.062
04/03/2024 17:00:00,6912,13.66,0.019630177,0,64.41872,35.063866,58.41322,-52.32642,17.69,91.7,2.192,20.9,33.08,991.8642,7.793061,0,-0.06
04/03/2024 18:00:00,6913,13.66,0.09064724,0,67.53548,36.873363,60.968422,-86.74584,16.09,96.1,3.036,21.46,33.43,992.8368,7.4977684,0,-0.064
04/03/2024 19:00:00,6914,8.91,0.11722824,0,35.74815,19.34523,32.094883,-86.53576,15.76,95.3,2.628,28.41,18.57,993.74414,7.2649007,0,-0.1
04/03/2024 20:00:00,6915,13.63,0.022640932,0,6.539215,3.5612857,5.9607587,0,15.49,96.8,1.886,31.31,18.28,994.46326,6.875937,0,-0.06
04/03/2024 21:00:00,6916,10.51,0.0035409983,0,0,0,0,0,15.2,98.1,1.292,34.38,15.03,995.60046,6.1567535,0,-0.088
04/03/2024 22:00:00,6917,13.67,0,0,0,0,0,0,15.3,98.9,1.797,32.01,18.03,996.874,5.471547,0,-0.056
04/03/2024 23:00:00,6918,13.66,0.002146062,0,0,0,0,0,15.4,99.4,1.4,38.01,17.43,997.4875,5.3136444,0,-0.058
05/03/2024 00:00:00,6919,13.68,0.017919617,0,0,0,0,0,15.18,99.4,0.665,43.88,13.64,997.4216,5.1058598,0,-0.056
05/03/2024 01:00:00,6920,8.97,0.03996115,0,0,0,0,0,15.08,98.9,0.601,51.22,11.44,997.33203,4.9868135,0,-0.084
05/03/2024 02:00:00,6921,13.65,0.030474078,0,0,0,0,0,14.81,98.3,1.104,51.6,15.15,997.792,5.0031886,0,-0.058
05/03/2024 03:00:00,6922,10.48,0.110951394,0,0,0,0,0,14.56,98.4,0.738,47.55,14.62,997.87286,4.8818526,0,-0.084
05/03/2024 04:00:00,6923,13.65,0.058372885,0,0.0014241398,0,0,0,14.35,98.3,1.674,31.74,19.42,997.83636,4.651438,0,-0.056
05/03/2024 05:00:00,6924,13.65,0.02360668,0,0,0,0,0,14.4,98.4,0.911,42.28,16.33,997.78284,4.491247,0,-0.056
05/03/2024 06:00:00,6925,13.68,0.060518943,0,0,0,0,0,14.32,98.9,1.031,31.41,18.23,998.5424,4.407253,0,-0.052
05/03/2024 07:00:00,6926,13.63,0.0010730352,0,2.7576683,1.4967701,2.3370645,0,14.21,99.1,0.121,80.5,8.96,998.9517,4.2589197,0,-0.054
05/03/2024 08:00:00,6927,13.64,0.07586336,0,60.486034,33.086475,54.075687,-132.58113,14.48,98.3,0.353,32.02,8.68,999.713,4.26032,0,-0.054
05/03/2024 09:00:00,6928,13.67,0.17823055,0,216.5161,117.37652,183.29657,-246.62068,15.16,95.2,0.189,21.21,7.887,1000.278,4.241261,0,-0.052
05/03/2024 10:00:00,6929,13.65,1.2296475,0,265.1948,145.86115,202.66158,-210.76646,16.39,93.4,0.857,23.27,22.54,1000.64734,4.2727685,0,-0.052
05/03/2024 11:00:00,6930,13.64,139.83139,0,633.9154,263.07632,203.27223,-506.81567,17.13,72.95,0.58,226.4,64.41,1000.5488,4.325877,0,-0.052
05/03/2024 12:00:00,6931,13.65,500.62097,0,819.69324,141.76167,199.45248,-841.61334,20.01,63.8,1.899,26.02,24.7,1000.5349,4.051553,0,-0.05
05/03/2024 13:00:00,6932,13.63,457.05402,0,798.75464,193.36803,263.10034,-692.44464,21.37,55.76,1.488,20.22,60.06,1000.3829,4.0980124,0,-0.048
05/03/2024 14:00:00,6933,13.42,815.09595,0,917.49426,110.15183,177.84305,-927.6292,21.44,56.75,3.454,20.98,29.74,1000.27655,3.890978,0,-0.046
05/03/2024 15:00:00,6934,13.67,948.83496,0,897.70807,65.11283,107.82681,-1025.1794,22.25,49.13,2.279,27.27,48.27,1000.2416,5.536494,0,-0.05
05/03/2024 16:00:00,6935,13.65,930.5524,0,755.33295,52.234478,89.26725,-1004.497,21.74,53.22,3.148,20.98,38.88,1000.0009,9.623449,0,-0.058
05/03/2024 17:00:00,6936,13.68,748.73676,0,526.9753,60.230095,207.08018,-847.9423,21.29,58.72,3.148,18.84,36.67,1000.13104,10.985527,0,-0.06
05/03/2024 18:00:00,6937,13.66,447.4728,0,267.35022,48.624805,250.1991,-576.07074,20.15,62.51,3.613,20.02,23.16,1000.48773,11.563424,0,-0.06
05/03/2024 19:00:00,6938,13.65,379.4475,0,145.23978,43.73097,139.56657,-535.0777,19.29,65.23,3.122,17.88,28.79,1000.5657,11.832798,0,-0.062
05/03/2024 20:00:00,6939,13.62,5.5355263,0,3.0361671,1.5382404,3.2877438,0,17.82,73.97,2.725,18.94,20.65,1000.7282,12.121907,0,-0.06
05/03/2024 21:00:00,6940,13.64,0.13119707,0,0,0,0,0,16.53,81.3,1.467,23.33,13.84,1001.42596,12.005683,0,-0.06
05/03/2024 22:00:00,6941,13.61,0.17457452,0,0,0,0,0,15.44,86.8,0.219,23.56,6.352,1001.92554,11.771232,0,-0.06
05/03/2024 23:00:00,6942,13.65,0.016310053,0,0,0,0,0,14.17,88.9,0.494,251.6,15.68,1002.1626,11.410359,0,-0.06
06/03/2024 00:00:00,6943,13.67,0.0020387587,0,0,0,0,0,13.62,89.3,0.359,237.7,15.68,1002.14813,11.00798,0,-0.062
06/03/2024 01:00:00,6944,8.96,0.0017197158,0,0,0,0,0,13.25,89.9,0.449,246.4,16.51,1001.65717,10.596058,0,-0.1
06/03/2024 02:00:00,6945,13.64,0.011911292,0,0,0,0,0,12.65,89.3,0.407,244.1,17.83,1000.9231,10.299511,0,-0.06
06/03/2024 03:00:00,6946,10.54,0.016527152,0,0,0,0,0,12.35,88.7,0.427,234.1,17.26,1000.0231,10.0467,0,-0.092
06/03/2024 04:00:00,6947,13.65,0.0140584,0,0,0,0,0,11.91,89.4,0.111,216.5,11.62,999.3348,9.943555,0,-0.06
06/03/2024 05:00:00,6948,13.67,0.050977122,0,0,0,0,0,11.52,92,0.014,212,3.945,999.1435,9.803295,0,-0.062
06/03/2024 06:00:00,6949,13.67,0.0007512188,0,0,0,0,0,11.63,92.2,0.048,235.7,18.83,998.6258,9.511697,0,-0.062
06/03/2024 07:00:00,6950,13.65,0.0004292576,0,4.3130746,2.2709649,3.7673867,0,11.59,92.2,0.014,178.3,3.737,998.7083,9.27015,0,-0.066
06/03/2024 08:00:00,6951,13.65,0.039707083,0,138.1006,75.43156,146.28864,-313.8242,13.21,83.4,0.007,67.54,1.974,998.95233,8.76884,0,-0.062
06/03/2024 09:00:00,6952,13.66,0.1857312,0,373.32816,203.80304,367.1966,-433.17343,16.24,68.83,0.286,40.71,9.75,999.2644,10.823023,0,-0.062
06/03/2024 10:00:00,6953,13.68,0.89440525,0,468.37024,254.09224,203.03937,-368.8047,18.63,56.54,0.78,73.02,22.44,999.6421,11.500189,0,-0.058
06/03/2024 11:00:00,6954,13.67,0.42488495,0,764.463,413.2061,120.32099,-488.0852,21.08,50.59,0.844,87.9,33.09,999.66614,11.510257,0,-0.058
06/03/2024 12:00:00,6955,13.64,1.2003974,0,822.3286,443.98157,205.30823,-462.6496,23.18,48.13,0.897,33.8,50.07,998.6966,11.724126,0,-0.058
06/03/2024 13:00:00,6956,13.65,1.9738276,0,923.93164,498.25888,157.40703,-485.95734,25.11,42.26,1.376,66.16,38.31,997.9546,11.288947,0,-0.058
